rental_id,duration,bike_id,end_date,end_station_id,end_station_name,start_date,start_station_id,start_station_name
65006812,1200,445,2017-05-15 13:18:00 UTC,638,"Falcon Road, Clapham Junction",2017-05-15 12:58:00 UTC,163,"Sloane Avenue, Knightsbridge"
65006813,840,10190,2017-05-15 13:12:00 UTC,546,"New Fetter Lane, Holborn",2017-05-15 12:58:00 UTC,308,"Long Lane , Bermondsey"
65006814,1140,12957,2017-05-15 13:17:00 UTC,489,"Christian Street, Whitechapel",2017-05-15 12:58:00 UTC,318,"Sackville Street, Mayfair"
65006815,420,10634,2017-05-15 13:05:00 UTC,516,"Chrisp Street Market, Poplar",2017-05-15 12:58:00 UTC,480,"Flamborough Street, Limehouse"
65006816,120,1037,2017-05-15 13:00:00 UTC,7,"Charlbert Street, St. John's Wood",2017-05-15 12:58:00 UTC,110,"Wellington Road, St. John's Wood"
65006817,780,4923,2017-05-15 13:11:00 UTC,145,"Ilchester Place, Kensington",2017-05-15 12:58:00 UTC,737,"Fulham Broadway, Walham Green"
65006818,840,3825,2017-05-15 13:12:00 UTC,57,"Guilford Street , Bloomsbury",2017-05-15 12:58:00 UTC,574,"Eagle Wharf Road, Hoxton"
65006819,300,423,2017-05-15 13:03:00 UTC,318,"Sackville Street, Mayfair",2017-05-15 12:58:00 UTC,382,"Farm Street, Mayfair"
65006821,840,2629,2017-05-15 13:12:00 UTC,278,"Tooley Street, Bermondsey",2017-05-15 12:58:00 UTC,792,"Blackfriars Road, Southwark"
65006822,480,13109,2017-05-15 13:06:00 UTC,33,"Central House, Aldgate",2017-05-15 12:58:00 UTC,503,"Cleveland Way, Stepney"
65006823,1380,13674,2017-05-15 13:21:00 UTC,388,"Southampton Street, Strand",2017-05-15 12:58:00 UTC,130,"Tower Gardens , Tower"
65006824,1860,8713,2017-05-15 13:29:00 UTC,43,"Crawford Street, Marylebone",2017-05-15 12:58:00 UTC,761,"Humbolt Road, Fulham"
65006825,960,146,2017-05-15 13:14:00 UTC,358,"High Holborn , Covent Garden",2017-05-15 12:58:00 UTC,62,"Cotton Garden Estate, Kennington"
65006826,360,2913,2017-05-15 13:04:00 UTC,24,"British Museum, Bloomsbury",2017-05-15 12:58:00 UTC,214,"Endsleigh Gardens, Euston"
65006827,480,9416,2017-05-15 13:06:00 UTC,174,"Strand, Strand",2017-05-15 12:58:00 UTC,377,"Waterloo Bridge, South Bank"
65006828,1440,3583,2017-05-15 13:23:00 UTC,456,"Parkway, Camden Town",2017-05-15 12:59:00 UTC,71,"Newgate Street , St. Paul's"
65006829,120,9711,2017-05-15 13:01:00 UTC,379,"Turquoise Island, Notting Hill",2017-05-15 12:59:00 UTC,225,"Notting Hill Gate Station, Notting Hill"
65006830,780,14918,2017-05-15 13:12:00 UTC,541,"Green Park Station, Mayfair",2017-05-15 12:59:00 UTC,395,"Cadogan Gardens, Chelsea"
65006831,960,11888,2017-05-15 13:15:00 UTC,239,"Warren Street Station, Euston",2017-05-15 12:59:00 UTC,36,"De Vere Gardens, Kensington"
65006832,660,13859,2017-05-15 13:10:00 UTC,726,"Alfreda Street, Battersea Park",2017-05-15 12:59:00 UTC,726,"Alfreda Street, Battersea Park"
65006833,1620,2666,2017-05-15 13:26:00 UTC,798,"Birkenhead Street, King's Cross",2017-05-15 12:59:00 UTC,98,"Hampstead Road, Euston"
65006834,1440,12303,2017-05-15 13:23:00 UTC,257,"Westminster University, Marylebone",2017-05-15 12:59:00 UTC,457,"Castlehaven Road, Camden Town"
65006835,300,14202,2017-05-15 13:04:00 UTC,107,"Finsbury Leisure Centre, St. Luke's",2017-05-15 12:59:00 UTC,123,"St. John Street, Finsbury"
65006836,1920,5603,2017-05-15 13:31:00 UTC,644,"Rainville Road, Hammersmith",2017-05-15 12:59:00 UTC,543,"Lansdowne Walk, Ladbroke Grove"
65006837,180,5905,2017-05-15 13:02:00 UTC,412,"Cleaver Street, Kennington",2017-05-15 12:59:00 UTC,355,"Oval Way, Vauxhall"
65006838,1560,10282,2017-05-15 13:25:00 UTC,541,"Green Park Station, Mayfair",2017-05-15 12:59:00 UTC,106,"Woodstock Street, Mayfair"
65006839,120,5022,2017-05-15 13:01:00 UTC,78,"Sadlers Sports Centre, Finsbury",2017-05-15 12:59:00 UTC,344,"Goswell Road (City Uni), Finsbury"
65006840,600,14390,2017-05-15 13:10:00 UTC,197,"Stamford Street, South Bank",2017-05-15 13:00:00 UTC,194,"Hop Exchange, The Borough"
65006841,420,1861,2017-05-15 13:06:00 UTC,288,"Elizabeth Bridge, Victoria",2017-05-15 12:59:00 UTC,353,"Greycoat Street , Westminster"
65006842,180,7143,2017-05-15 13:03:00 UTC,546,"New Fetter Lane, Holborn",2017-05-15 13:00:00 UTC,773,"Tallis Street, Temple"
65006843,1380,978,2017-05-15 13:23:00 UTC,257,"Westminster University, Marylebone",2017-05-15 13:00:00 UTC,457,"Castlehaven Road, Camden Town"
65006844,300,7744,2017-05-15 13:05:00 UTC,489,"Christian Street, Whitechapel",2017-05-15 13:00:00 UTC,458,"Wapping Lane, Wapping"
65006845,1320,3356,2017-05-15 13:22:00 UTC,15,"Great Russell Street, Bloomsbury",2017-05-15 13:00:00 UTC,457,"Castlehaven Road, Camden Town"
65006846,780,14187,2017-05-15 13:13:00 UTC,32,"Leonard Circus , Shoreditch",2017-05-15 13:00:00 UTC,237,"Dock Street, Wapping"
65006847,960,5127,2017-05-15 13:16:00 UTC,351,"Macclesfield Rd, St Lukes",2017-05-15 13:00:00 UTC,252,"Jubilee Gardens, South Bank"
65006848,1080,10327,2017-05-15 13:18:00 UTC,662,"Phene Street, Chelsea",2017-05-15 13:00:00 UTC,541,"Green Park Station, Mayfair"
65006849,780,4118,2017-05-15 13:13:00 UTC,200,"LMU Commercial Road, Whitechapel",2017-05-15 13:00:00 UTC,55,"Finsbury Circus, Liverpool Street"
65006850,900,4282,2017-05-15 13:15:00 UTC,108,"Abbey Orchard Street, Westminster",2017-05-15 13:00:00 UTC,372,"Sardinia Street, Holborn"
65006851,180,3778,2017-05-15 13:03:00 UTC,75,"Torrens Street, Angel",2017-05-15 13:00:00 UTC,326,"Graham Street, Angel"
65006852,240,10260,2017-05-15 13:04:00 UTC,356,"South Kensington Station, South Kensington",2017-05-15 13:00:00 UTC,428,"Exhibition Road, Knightsbridge"
65006853,300,10823,2017-05-15 13:05:00 UTC,524,"Lancaster Gate , Bayswater",2017-05-15 13:00:00 UTC,568,"Bishop's Bridge Road West, Bayswater"
65006854,780,2664,2017-05-15 13:13:00 UTC,41,"Sun Street, Liverpool Street",2017-05-15 13:00:00 UTC,365,"City Road, Angel"
65006855,540,4095,2017-05-15 13:10:00 UTC,374,"Waterloo Station 1, Waterloo",2017-05-15 13:01:00 UTC,24,"British Museum, Bloomsbury"
65006856,1260,13518,2017-05-15 13:22:00 UTC,174,"Strand, Strand",2017-05-15 13:01:00 UTC,298,"Curlew Street, Shad Thames"
65006857,2700,6996,2017-05-15 13:46:00 UTC,772,"Binfield Road, Stockwell",2017-05-15 13:01:00 UTC,94,"Bricklayers Arms, Borough"
65006858,1860,469,2017-05-15 13:32:00 UTC,138,"Green Street, Mayfair",2017-05-15 13:01:00 UTC,138,"Green Street, Mayfair"
65006859,2760,917,2017-05-15 13:47:00 UTC,772,"Binfield Road, Stockwell",2017-05-15 13:01:00 UTC,94,"Bricklayers Arms, Borough"
65006860,240,13545,2017-05-15 13:05:00 UTC,804,"Good's Way, King's Cross",2017-05-15 13:01:00 UTC,70,"Calshot Street , King's Cross"
65006861,420,964,2017-05-15 13:08:00 UTC,194,"Hop Exchange, The Borough",2017-05-15 13:01:00 UTC,120,"The Guildhall, Guildhall"
65006862,240,898,2017-05-15 13:05:00 UTC,524,"Lancaster Gate , Bayswater",2017-05-15 13:01:00 UTC,568,"Bishop's Bridge Road West, Bayswater"
65006863,360,9350,2017-05-15 13:07:00 UTC,730,"Bridge Avenue, Hammersmith",2017-05-15 13:01:00 UTC,644,"Rainville Road, Hammersmith"
65006864,420,6170,2017-05-15 13:08:00 UTC,14,"Belgrove Street , King's Cross",2017-05-15 13:01:00 UTC,68,"Theobald's Road , Holborn"
65006865,960,9799,2017-05-15 13:17:00 UTC,94,"Bricklayers Arms, Borough",2017-05-15 13:01:00 UTC,177,"Ashley Place, Victoria"
65006866,480,13290,2017-05-15 13:09:00 UTC,215,"Moorfields, Moorgate",2017-05-15 13:01:00 UTC,579,"Queen Street 2, Bank"
65006867,780,11968,2017-05-15 13:14:00 UTC,784,"East Village, Queen Elizabeth Olympic Park",2017-05-15 13:01:00 UTC,786,"Lee Valley VeloPark, Queen Elizabeth Olympic Park"
65006868,1680,12765,2017-05-15 13:30:00 UTC,187,"Queen's Gate (South), South Kensington",2017-05-15 13:02:00 UTC,809,"Lincoln's Inn Fields, Holborn"
65006869,1920,3566,2017-05-15 13:34:00 UTC,456,"Parkway, Camden Town",2017-05-15 13:02:00 UTC,807,"Bevington Road West, North Kensington"
65006870,600,12343,2017-05-15 13:12:00 UTC,432,"Exhibition Road Museums, South Kensington",2017-05-15 13:02:00 UTC,133,"Derry Street, Kensington"
65006871,480,3395,2017-05-15 13:10:00 UTC,702,"Durant Street, Bethnal Green",2017-05-15 13:02:00 UTC,251,"Brushfield Street, Liverpool Street"
65006872,840,4200,2017-05-15 13:16:00 UTC,439,"Killick Street, King's Cross",2017-05-15 13:02:00 UTC,71,"Newgate Street , St. Paul's"
65006873,360,14184,2017-05-15 13:08:00 UTC,280,"Royal Avenue 2, Chelsea",2017-05-15 13:02:00 UTC,430,"South Parade, Chelsea"
65006874,1440,6040,2017-05-15 13:26:00 UTC,290,"Winsland Street, Paddington",2017-05-15 13:02:00 UTC,219,"Bramham Gardens, Earl's Court"
65006875,660,7668,2017-05-15 13:13:00 UTC,65,"Gower Place , Euston",2017-05-15 13:02:00 UTC,456,"Parkway, Camden Town"
65006876,360,1680,2017-05-15 13:08:00 UTC,55,"Finsbury Circus, Liverpool Street",2017-05-15 13:02:00 UTC,119,"Bath Street, St. Luke's"
65006877,900,10953,2017-05-15 13:17:00 UTC,2,"Phillimore Gardens, Kensington",2017-05-15 13:02:00 UTC,610,"Danvers Street, West Chelsea"
65006878,300,8775,2017-05-15 13:07:00 UTC,317,"Dickens Square, Borough",2017-05-15 13:02:00 UTC,706,"Snowsfields, London Bridge"
65006879,900,428,2017-05-15 13:17:00 UTC,27,"Bouverie Street, Temple",2017-05-15 13:02:00 UTC,62,"Cotton Garden Estate, Kennington"
65006880,660,951,2017-05-15 13:13:00 UTC,436,"Red Lion Street, Holborn",2017-05-15 13:02:00 UTC,331,"Bunhill Row, Moorgate"
65006881,1320,4542,2017-05-15 13:24:00 UTC,651,"Thorndike Close, West Chelsea",2017-05-15 13:02:00 UTC,651,"Thorndike Close, West Chelsea"
65006882,480,14492,2017-05-15 13:10:00 UTC,653,"Simpson Street, Clapham Junction",2017-05-15 13:02:00 UTC,670,"Ashley Crescent, Battersea"
65006883,420,12401,2017-05-15 13:09:00 UTC,811,"Westferry Circus, Canary Wharf",2017-05-15 13:02:00 UTC,576,"Alpha Grove, Millwall"
65006884,480,13527,2017-05-15 13:10:00 UTC,653,"Simpson Street, Clapham Junction",2017-05-15 13:02:00 UTC,670,"Ashley Crescent, Battersea"
65006885,540,14416,2017-05-15 13:11:00 UTC,48,"Godliman Street, St. Paul's",2017-05-15 13:02:00 UTC,587,"Monument Street, Monument"
65006886,420,6808,2017-05-15 13:09:00 UTC,107,"Finsbury Leisure Centre, St. Luke's",2017-05-15 13:02:00 UTC,58,"New Inn Yard, Shoreditch"
65006887,300,4553,2017-05-15 13:08:00 UTC,7,"Charlbert Street, St. John's Wood",2017-05-15 13:03:00 UTC,535,"Gloucester Avenue, Camden Town"
65006888,900,12678,2017-05-15 13:18:00 UTC,695,"Islington Green, Angel",2017-05-15 13:03:00 UTC,175,"Appold Street, Liverpool Street"
65006889,840,526,2017-05-15 13:17:00 UTC,132,"Bethnal Green Road, Shoreditch",2017-05-15 13:03:00 UTC,365,"City Road, Angel"
65006891,840,11345,2017-05-15 13:17:00 UTC,58,"New Inn Yard, Shoreditch",2017-05-15 13:03:00 UTC,46,"Nesham Street, Wapping"
65006892,840,11279,2017-05-15 13:17:00 UTC,372,"Sardinia Street, Holborn",2017-05-15 13:03:00 UTC,67,"Hatton Garden, Holborn"
65006893,1080,5015,2017-05-15 13:21:00 UTC,170,"Hardwick Street, Clerkenwell",2017-05-15 13:03:00 UTC,170,"Hardwick Street, Clerkenwell"
65006894,420,1728,2017-05-15 13:10:00 UTC,113,"Gloucester Road (Central), South Kensington",2017-05-15 13:03:00 UTC,300,"Serpentine Car Park, Hyde Park"
65006895,480,12817,2017-05-15 13:11:00 UTC,57,"Guilford Street , Bloomsbury",2017-05-15 13:03:00 UTC,131,"Eversholt Street , Camden Town"
65006896,360,5331,2017-05-15 13:09:00 UTC,331,"Bunhill Row, Moorgate",2017-05-15 13:03:00 UTC,42,"Wenlock Road , Hoxton"
65006897,600,1801,2017-05-15 13:13:00 UTC,20,"Drummond Street , Euston",2017-05-15 13:03:00 UTC,271,"London Zoo,  The Regent's Park"
65006898,1080,12460,2017-05-15 13:21:00 UTC,180,"North Audley Street, Mayfair",2017-05-15 13:03:00 UTC,180,"North Audley Street, Mayfair"
65006899,480,5040,2017-05-15 13:11:00 UTC,345,"Flood Street, Chelsea",2017-05-15 13:03:00 UTC,680,"Westbridge Road, Battersea"
65006900,1140,14630,2017-05-15 13:22:00 UTC,405,"Gloucester Road Station, South Kensington",2017-05-15 13:03:00 UTC,625,"Queen's Circus, Battersea Park"
65006901,180,14838,2017-05-15 13:06:00 UTC,215,"Moorfields, Moorgate",2017-05-15 13:03:00 UTC,95,"Aldersgate Street, Barbican"
65006902,480,3147,2017-05-15 13:11:00 UTC,478,"Stepney Green Station, Stepney",2017-05-15 13:03:00 UTC,102,"Jewry Street, Aldgate"
65006903,600,12850,2017-05-15 13:14:00 UTC,392,"Imperial College, Knightsbridge",2017-05-15 13:04:00 UTC,761,"Humbolt Road, Fulham"
65006904,300,6562,2017-05-15 13:09:00 UTC,320,"Queen Mother Sports Centre, Victoria",2017-05-15 13:04:00 UTC,281,"Smith Square, Westminster"
65006905,1380,13133,2017-05-15 13:27:00 UTC,336,"Concert Hall Approach 2, South Bank",2017-05-15 13:04:00 UTC,288,"Elizabeth Bridge, Victoria"
65006906,1380,9926,2017-05-15 13:27:00 UTC,336,"Concert Hall Approach 2, South Bank",2017-05-15 13:04:00 UTC,288,"Elizabeth Bridge, Victoria"
65006907,900,8013,2017-05-15 13:19:00 UTC,5,"Sedding Street, Sloane Square",2017-05-15 13:04:00 UTC,701,"Vicarage Crescent, Battersea"
65006908,1140,5714,2017-05-15 13:23:00 UTC,719,"Victoria Park Road, Hackney Central",2017-05-15 13:04:00 UTC,574,"Eagle Wharf Road, Hoxton"
65006909,360,2759,2017-05-15 13:10:00 UTC,806,"Handyside Street, King's Cross",2017-05-15 13:04:00 UTC,93,"Cloudesley Road, Angel"
65006910,240,916,2017-05-15 13:08:00 UTC,428,"Exhibition Road, Knightsbridge",2017-05-15 13:04:00 UTC,300,"Serpentine Car Park, Hyde Park"
65006911,780,737,2017-05-15 13:17:00 UTC,381,"Charlotte Street, Fitzrovia",2017-05-15 13:04:00 UTC,545,"Arlington Road, Camden Town"
65006912,540,5430,2017-05-15 13:13:00 UTC,217,"Wormwood Street, Liverpool Street",2017-05-15 13:04:00 UTC,54,"Golden Lane, Barbican"
65006913,900,6101,2017-05-15 13:19:00 UTC,372,"Sardinia Street, Holborn",2017-05-15 13:04:00 UTC,217,"Wormwood Street, Liverpool Street"
65006914,540,12502,2017-05-15 13:13:00 UTC,141,"Chapel Place, Marylebone",2017-05-15 13:04:00 UTC,228,"St. James's Square, St. James's"
65006916,1020,2352,2017-05-15 13:22:00 UTC,602,"Union Grove, Wandsworth Road",2017-05-15 13:05:00 UTC,700,"Battersea Church Road, Battersea"
65006918,660,5590,2017-05-15 13:16:00 UTC,224,"Whiteley's, Bayswater",2017-05-15 13:05:00 UTC,367,"Harrowby Street, Marylebone"
65006919,2040,7177,2017-05-15 13:39:00 UTC,94,"Bricklayers Arms, Borough",2017-05-15 13:05:00 UTC,386,"Moor Street, Soho"
65006920,840,3310,2017-05-15 13:19:00 UTC,147,"Portugal Street, Holborn",2017-05-15 13:05:00 UTC,706,"Snowsfields, London Bridge"
65006921,480,10237,2017-05-15 13:13:00 UTC,40,"Commercial Street, Shoreditch",2017-05-15 13:05:00 UTC,446,"York Hall, Bethnal Green"
65006923,3180,8719,2017-05-15 13:58:00 UTC,302,"Putney Pier, Wandsworth",2017-05-15 13:05:00 UTC,602,"Union Grove, Wandsworth Road"
65006925,240,8385,2017-05-15 13:09:00 UTC,190,"Rampayne Street, Pimlico",2017-05-15 13:05:00 UTC,288,"Elizabeth Bridge, Victoria"
65006926,720,14090,2017-05-15 13:17:00 UTC,237,"Dock Street, Wapping",2017-05-15 13:05:00 UTC,732,"Duke Street Hill, London Bridge"
65006927,420,13099,2017-05-15 13:12:00 UTC,318,"Sackville Street, Mayfair",2017-05-15 13:05:00 UTC,81,"Great Titchfield Street, Fitzrovia"
65006929,1320,4585,2017-05-15 13:27:00 UTC,792,"Blackfriars Road, Southwark",2017-05-15 13:05:00 UTC,309,"Embankment (Savoy), Strand"
65006930,780,12032,2017-05-15 13:18:00 UTC,336,"Concert Hall Approach 2, South Bank",2017-05-15 13:05:00 UTC,88,"Bayley Street , Bloomsbury"
65006931,600,12736,2017-05-15 13:15:00 UTC,126,"Museum of London, Barbican",2017-05-15 13:05:00 UTC,574,"Eagle Wharf Road, Hoxton"
65006932,360,12644,2017-05-15 13:11:00 UTC,227,"Great Percy Street, Clerkenwell",2017-05-15 13:05:00 UTC,695,"Islington Green, Angel"
65006933,1140,4772,2017-05-15 13:24:00 UTC,635,"Greyhound Road, Hammersmith",2017-05-15 13:05:00 UTC,727,"Chesilton Road, Fulham"
65006934,360,4454,2017-05-15 13:12:00 UTC,671,"Parsons Green Station, Parsons Green",2017-05-15 13:06:00 UTC,636,"South Park, Sands End"
65006935,540,7960,2017-05-15 13:15:00 UTC,82,"Chancery Lane, Holborn",2017-05-15 13:06:00 UTC,645,"Great Suffolk Street, The Borough"
65006936,300,12223,2017-05-15 13:11:00 UTC,558,"Page Street, Westminster",2017-05-15 13:06:00 UTC,360,"Howick Place, Westminster"
65006937,360,14538,2017-05-15 13:12:00 UTC,272,"Baylis Road, Waterloo",2017-05-15 13:06:00 UTC,273,"Belvedere Road 1, South Bank"
65006938,1320,3271,2017-05-15 13:28:00 UTC,792,"Blackfriars Road, Southwark",2017-05-15 13:06:00 UTC,309,"Embankment (Savoy), Strand"
65006939,240,7394,2017-05-15 13:10:00 UTC,509,"Fore Street, Guildhall",2017-05-15 13:06:00 UTC,217,"Wormwood Street, Liverpool Street"
65006940,840,13873,2017-05-15 13:20:00 UTC,458,"Wapping Lane, Wapping",2017-05-15 13:06:00 UTC,503,"Cleveland Way, Stepney"
65006941,960,7169,2017-05-15 13:22:00 UTC,64,"William IV Street, Strand",2017-05-15 13:06:00 UTC,23,"Red Lion Square, Holborn"
65006942,120,2444,2017-05-15 13:08:00 UTC,393,"Snow Hill, Farringdon",2017-05-15 13:06:00 UTC,95,"Aldersgate Street, Barbican"
65006943,360,3292,2017-05-15 13:12:00 UTC,124,"Eaton Square, Belgravia",2017-05-15 13:06:00 UTC,218,"St. Luke's Church, Chelsea"
65006944,540,343,2017-05-15 13:15:00 UTC,82,"Chancery Lane, Holborn",2017-05-15 13:06:00 UTC,226,"Charles II Street, West End"
65006945,420,9855,2017-05-15 13:13:00 UTC,441,"Sail Street, Vauxhall",2017-05-15 13:06:00 UTC,360,"Howick Place, Westminster"
65006946,780,2284,2017-05-15 13:19:00 UTC,288,"Elizabeth Bridge, Victoria",2017-05-15 13:06:00 UTC,228,"St. James's Square, St. James's"
65006948,420,7672,2017-05-15 13:13:00 UTC,315,"The Tennis Courts, The Regent's Park",2017-05-15 13:06:00 UTC,141,"Chapel Place, Marylebone"
65006949,300,4995,2017-05-15 13:11:00 UTC,5,"Sedding Street, Sloane Square",2017-05-15 13:06:00 UTC,268,"Belgrave Road, Victoria"
65006950,960,6329,2017-05-15 13:22:00 UTC,737,"Fulham Broadway, Walham Green",2017-05-15 13:06:00 UTC,636,"South Park, Sands End"
65006951,540,11892,2017-05-15 13:15:00 UTC,203,"West Smithfield Rotunda, Farringdon",2017-05-15 13:06:00 UTC,140,"Finsbury Square , Moorgate"
65006952,240,8164,2017-05-15 13:10:00 UTC,775,"Little Brook Green, Brook Green",2017-05-15 13:06:00 UTC,634,"Brook Green South, Brook Green"
65006953,720,7907,2017-05-15 13:19:00 UTC,383,"Frith Street, Soho",2017-05-15 13:07:00 UTC,4,"St. Chad's Street, King's Cross"
65006954,240,14778,2017-05-15 13:11:00 UTC,579,"Queen Street 2, Bank",2017-05-15 13:07:00 UTC,801,"Lavington Street, Bankside"
65006955,1380,13855,2017-05-15 13:30:00 UTC,159,"Great Marlborough Street, Soho",2017-05-15 13:07:00 UTC,122,"Norton Folgate, Liverpool Street"
65006957,300,1002,2017-05-15 13:12:00 UTC,290,"Winsland Street, Paddington",2017-05-15 13:07:00 UTC,169,"Porchester Place, Paddington"
65006958,900,7165,2017-05-15 13:22:00 UTC,737,"Fulham Broadway, Walham Green",2017-05-15 13:07:00 UTC,765,"Ranelagh Gardens, Fulham"
65006959,420,14318,2017-05-15 13:14:00 UTC,13,"Scala Street, Fitzrovia",2017-05-15 13:07:00 UTC,581,"New Cavendish Street, Marylebone"
65006960,360,14080,2017-05-15 13:13:00 UTC,217,"Wormwood Street, Liverpool Street",2017-05-15 13:07:00 UTC,132,"Bethnal Green Road, Shoreditch"
65006961,180,969,2017-05-15 13:10:00 UTC,225,"Notting Hill Gate Station, Notting Hill",2017-05-15 13:07:00 UTC,622,"Lansdowne Road, Ladbroke Grove"
65006962,780,11712,2017-05-15 13:20:00 UTC,131,"Eversholt Street , Camden Town",2017-05-15 13:07:00 UTC,93,"Cloudesley Road, Angel"
65006963,360,3986,2017-05-15 13:13:00 UTC,86,"Sancroft Street, Vauxhall",2017-05-15 13:07:00 UTC,86,"Sancroft Street, Vauxhall"
65006964,1140,7449,2017-05-15 13:26:00 UTC,240,"Colombo Street, Southwark",2017-05-15 13:07:00 UTC,351,"Macclesfield Rd, St Lukes"
65006965,300,10650,2017-05-15 13:12:00 UTC,691,"Erin Close, Walham Green",2017-05-15 13:07:00 UTC,738,"Imperial Road, Sands End"
65006966,480,2439,2017-05-15 13:16:00 UTC,589,"Drayton Gardens, West Chelsea",2017-05-15 13:08:00 UTC,737,"Fulham Broadway, Walham Green"
65006967,1080,9106,2017-05-15 13:26:00 UTC,240,"Colombo Street, Southwark",2017-05-15 13:08:00 UTC,351,"Macclesfield Rd, St Lukes"
65006968,300,9876,2017-05-15 13:13:00 UTC,54,"Golden Lane, Barbican",2017-05-15 13:08:00 UTC,427,"Cheapside, Bank"
65006969,1140,13588,2017-05-15 13:27:00 UTC,81,"Great Titchfield Street, Fitzrovia",2017-05-15 13:08:00 UTC,229,"Whitehall Place, Strand"
65006970,4500,9226,2017-05-15 14:23:00 UTC,650,"St. Mark's Road, North Kensington",2017-05-15 13:08:00 UTC,643,"All Saints' Road, Portobello"
65006971,540,3663,2017-05-15 13:17:00 UTC,15,"Great Russell Street, Bloomsbury",2017-05-15 13:08:00 UTC,154,"Waterloo Station 3, Waterloo"
65006972,660,1493,2017-05-15 13:19:00 UTC,154,"Waterloo Station 3, Waterloo",2017-05-15 13:08:00 UTC,12,"Malet Street, Bloomsbury"
65006973,420,2384,2017-05-15 13:15:00 UTC,75,"Torrens Street, Angel",2017-05-15 13:08:00 UTC,17,"Hatton Wall, Holborn"
65006974,1200,2048,2017-05-15 13:28:00 UTC,15,"Great Russell Street, Bloomsbury",2017-05-15 13:08:00 UTC,210,"Hinde Street, Marylebone"
65006975,480,7583,2017-05-15 13:16:00 UTC,25,"Doric Way , Somers Town",2017-05-15 13:08:00 UTC,436,"Red Lion Street, Holborn"
65006976,1140,2278,2017-05-15 13:27:00 UTC,81,"Great Titchfield Street, Fitzrovia",2017-05-15 13:08:00 UTC,229,"Whitehall Place, Strand"
65006977,540,10154,2017-05-15 13:17:00 UTC,221,"Horseferry Road, Westminster",2017-05-15 13:08:00 UTC,270,"Kennington Lane Rail Bridge, Vauxhall"
65006978,360,3157,2017-05-15 13:14:00 UTC,214,"Endsleigh Gardens, Euston",2017-05-15 13:08:00 UTC,364,"Alfred Place, Bloomsbury"
